date,temperature_avg,temperature_max,temperature_min,rainfall,humidity,wind_speed
2022-09-11,21.95,25.81,19.36,0.06,88.36,4.27
2022-09-12,22.07,26.89,19.02,0.0,86.68,4.78
2022-09-13,22.48,27.23,18.65,2.2,87.81,3.39
2022-09-14,22.21,26.09,19.22,4.68,88.65,2.59
2022-09-15,21.9,26.02,18.47,0.92,88.61,2.66
2022-09-16,22.62,27.04,18.83,0.03,87.24,2.73
2022-09-17,22.37,26.63,18.73,0.0,87.76,2.41
2022-09-18,22.75,26.68,18.82,0.13,86.23,2.56
2022-09-19,22.52,26.75,19.36,0.01,86.55,3.05
2022-09-20,21.41,26.93,17.25,0.0,82.76,2.85
2022-09-21,22.02,27.43,17.24,0.01,84.6,2.69
2022-09-22,22.14,27.19,17.76,0.0,81.47,2.89
2022-09-23,21.42,26.09,17.57,0.0,84.75,2.56
2022-09-24,22.26,27.51,17.87,2.48,84.27,2.64
2022-09-25,22.68,28.03,18.05,0.46,82.71,2.33
2022-09-26,23.04,27.96,19.57,2.84,86.46,2.3
2022-09-27,22.21,25.74,18.84,2.39,87.8,2.1
2022-09-28,22.47,27.11,19.38,2.87,85.5,2.29
2022-09-29,21.87,26.15,19.39,1.78,87.46,2.2
2022-09-30,21.27,24.37,19.07,9.58,89.82,2.9
2022-10-01,21.54,26.03,18.81,4.84,87.97,3.36
2022-10-02,21.43,26.01,17.53,0.21,86.06,3.17
2022-10-03,22.07,26.26,19.04,0.01,86.38,3.2
2022-10-04,22.02,25.72,19.71,0.01,88.88,2.55
2022-10-05,21.64,25.16,19.45,14.08,91.06,2.27
2022-10-06,21.97,25.71,19.86,0.55,87.63,2.21
2022-10-07,22.16,26.31,18.58,0.54,85.87,1.78
2022-10-08,21.47,24.78,18.49,2.28,87.17,1.68
2022-10-09,22.0,25.97,18.69,6.41,89.22,1.81
2022-10-10,23.23,27.11,20.4,21.57,88.5,2.04
2022-10-11,22.98,26.42,20.05,7.53,89.62,2.1
2022-10-12,22.99,26.92,20.28,4.13,88.71,1.49
2022-10-13,22.91,27.27,19.86,19.08,88.68,1.13
2022-10-14,23.62,28.78,20.01,10.06,84.27,1.1
2022-10-15,22.98,27.79,19.47,14.02,88.47,1.33
2022-10-16,23.36,27.41,20.33,21.75,88.52,1.98
2022-10-17,23.43,27.1,20.76,2.89,89.33,1.97
2022-10-18,23.19,27.15,20.72,5.91,87.66,1.45
2022-10-19,23.06,27.05,20.1,17.21,85.27,1.03
2022-10-20,22.95,27.74,19.07,21.66,86.27,1.62
2022-10-21,22.45,26.51,19.69,1.06,87.28,1.88
2022-10-22,21.98,26.74,18.51,0.33,87.45,2.04
2022-10-23,20.94,26.51,16.64,0.01,83.79,1.85
2022-10-24,18.96,25.3,14.4,0.0,76.05,2.19
2022-10-25,19.07,26.09,13.52,0.0,70.96,1.56
2022-10-26,19.7,26.41,14.23,0.0,71.17,1.13
2022-10-27,19.66,26.26,13.19,0.01,78.36,1.62
2022-10-28,20.95,25.98,16.36,0.38,86.9,2.16
2022-10-29,21.67,26.5,17.41,3.85,87.82,2.44
2022-10-30,21.64,26.72,17.72,0.26,86.69,2.22
2022-10-31,20.31,23.85,17.94,0.0,88.26,1.89
2022-11-01,20.21,23.22,18.22,9.71,93.18,2.27
2022-11-02,20.12,24.88,17.07,5.57,89.63,2.33
2022-11-03,20.3,25.5,15.28,5.47,85.56,2.4
2022-11-04,20.56,26.03,16.74,1.62,86.1,2.49
2022-11-05,20.62,26.09,16.08,0.85,84.18,2.24
2022-11-06,20.77,25.84,16.82,0.72,88.35,2.2
2022-11-07,20.02,25.82,15.86,0.1,82.15,2.03
2022-11-08,20.75,26.02,16.86,0.0,87.6,2.15
2022-11-09,21.37,26.66,17.06,0.0,84.77,1.92
2022-11-10,21.39,26.83,16.94,0.88,84.91,2.39
2022-11-11,20.02,23.92,18.2,7.09,88.59,3.57
2022-11-12,20.35,24.4,18.54,11.57,91.92,2.95
2022-11-13,20.77,25.46,17.03,5.72,89.24,2.53
2022-11-14,21.33,25.73,17.69,1.74,88.72,1.63
2022-11-15,21.59,26.65,18.25,1.1,87.62,1.5
2022-11-16,20.8,26.23,16.6,0.0,86.23,1.64
2022-11-17,18.65,25.4,13.91,0.0,78.06,1.85
2022-11-18,17.62,25.29,11.47,0.0,75.28,1.78
2022-11-19,17.79,24.23,13.52,0.0,79.84,2.0
2022-11-20,17.37,23.69,12.14,0.0,77.83,1.53
2022-11-21,16.92,20.69,12.89,0.03,87.67,1.69
2022-11-22,20.16,25.8,16.02,3.96,89.71,1.58
2022-11-23,21.37,26.59,18.0,7.75,89.41,1.63
2022-11-24,21.63,26.52,18.45,2.37,87.46,2.25
2022-11-25,21.4,26.33,17.56,0.58,86.21,2.04
2022-11-26,21.57,27.2,17.6,0.08,84.52,1.63
2022-11-27,21.94,27.53,17.38,0.03,83.69,1.06
2022-11-28,22.06,27.47,17.81,0.05,85.45,1.14
2022-11-29,21.26,26.58,16.89,0.02,83.85,1.9
2022-11-30,18.66,25.41,13.33,0.0,78.73,1.75
2022-12-01,20.8,26.7,14.92,0.3,87.83,1.95
2022-12-02,21.93,27.37,18.41,0.12,86.09,2.02
2022-12-03,21.77,27.19,17.96,0.0,85.71,2.26
2022-12-04,21.29,26.26,18.06,0.01,86.33,2.34
2022-12-05,20.85,26.63,16.95,0.03,87.18,2.23
2022-12-06,20.64,25.9,16.5,0.0,84.93,1.79
2022-12-07,19.11,25.54,15.25,0.0,80.51,2.16
2022-12-08,17.31,22.83,13.0,0.03,77.64,2.05
2022-12-09,17.79,21.57,14.15,7.26,83.38,3.42
2022-12-10,19.26,21.79,17.01,34.95,93.76,5.04
2022-12-11,21.04,24.66,18.59,9.96,90.83,3.02
2022-12-12,20.8,24.13,19.01,29.05,92.76,2.88
2022-12-13,21.12,25.01,18.68,7.23,89.84,3.03
2022-12-14,20.79,25.76,17.48,0.86,86.79,2.3
2022-12-15,20.03,26.51,14.83,0.03,79.32,1.84
2022-12-16,19.25,26.89,13.16,0.0,76.11,1.83
2022-12-17,19.9,26.3,14.81,0.0,84.12,1.99
2022-12-18,20.55,26.32,16.4,0.0,86.92,2.52
2022-12-19,17.88,23.61,13.89,0.0,84.75,2.22
2022-12-20,18.84,26.62,13.07,0.0,81.31,1.85
2022-12-21,18.39,26.26,12.91,0.0,75.49,1.86
2022-12-22,17.5,25.97,10.28,0.0,77.37,2.12
2022-12-23,19.35,26.9,13.62,0.0,84.27,2.06
2022-12-24,20.47,26.83,15.9,0.01,83.55,2.0
2022-12-25,21.29,27.26,16.66,5.17,87.92,3.1
2022-12-26,21.19,26.29,17.47,1.09,87.28,3.09
2022-12-27,21.09,26.31,16.9,0.5,87.3,2.58
2022-12-28,21.5,26.91,17.76,0.07,85.92,2.05
2022-12-29,20.79,27.02,16.38,0.0,82.26,1.97
2022-12-30,19.25,26.38,14.05,0.0,78.02,1.66
2022-12-31,18.84,26.12,13.53,0.0,73.82,1.23
2023-01-01,18.53,26.21,12.5,0.0,76.63,1.6
2023-01-02,18.57,25.38,13.15,0.0,81.34,2.39
2023-01-03,18.94,25.04,14.25,0.0,80.9,2.14
2023-01-04,19.22,25.34,14.6,0.0,80.99,2.35
2023-01-05,18.78,24.65,14.58,0.0,81.13,2.92
2023-01-06,18.89,25.17,14.03,0.0,83.05,3.19
2023-01-07,19.36,25.4,14.71,0.0,82.9,2.77
2023-01-08,19.3,25.27,15.26,0.0,80.76,2.04
2023-01-09,18.05,25.07,12.67,0.0,71.84,1.94
2023-01-10,16.62,25.49,9.22,0.0,74.99,2.28
2023-01-11,17.17,26.18,11.0,0.0,71.12,1.61
2023-01-12,17.92,27.41,10.7,0.0,65.4,1.39
2023-01-13,18.12,27.29,11.07,0.0,71.58,1.23
2023-01-14,17.89,27.14,11.43,0.0,68.49,1.29
2023-01-15,17.84,27.2,11.18,0.0,68.45,1.3
2023-01-16,18.39,27.94,11.25,0.0,68.26,1.56
2023-01-17,18.05,27.79,11.3,0.0,70.56,1.43
2023-01-18,18.29,27.12,12.28,0.0,73.7,1.92
2023-01-19,18.23,27.22,12.53,0.0,70.27,2.16
2023-01-20,18.16,25.33,12.0,0.0,79.29,2.39
2023-01-21,19.34,26.26,14.66,0.0,76.61,2.21
2023-01-22,18.87,26.51,13.66,0.0,70.86,2.51
2023-01-23,20.13,27.32,14.26,0.01,79.09,2.71
2023-01-24,20.98,28.09,15.72,0.18,75.82,2.19
2023-01-25,19.7,27.74,14.6,0.04,72.94,2.16
2023-01-26,19.3,27.85,13.2,0.0,70.88,2.18
2023-01-27,18.98,27.69,13.46,0.0,67.89,2.47
2023-01-28,18.54,27.92,10.29,0.0,63.64,2.5
2023-01-29,19.14,27.91,10.81,0.0,67.93,2.71
2023-01-30,20.89,27.73,15.51,0.0,76.99,2.41
2023-01-31,21.23,28.86,16.08,0.0,70.23,2.56
2023-02-01,21.21,28.94,15.56,0.0,65.42,2.72
2023-02-02,20.91,27.68,15.04,0.0,66.39,2.99
2023-02-03,21.8,29.29,15.47,0.02,68.59,2.92
2023-02-04,22.43,30.55,16.8,0.25,66.01,3.11
2023-02-05,22.26,31.19,14.93,0.0,59.22,2.1
2023-02-06,21.4,30.34,13.79,0.0,63.84,1.83
2023-02-07,21.2,29.15,13.37,0.0,63.89,0.96
2023-02-08,22.06,31.29,14.13,0.0,61.95,2.06
2023-02-09,21.74,30.82,14.42,0.0,61.56,2.25
2023-02-10,21.82,31.11,14.65,0.0,62.36,2.27
2023-02-11,21.94,31.68,14.3,0.0,56.14,2.29
2023-02-12,22.52,32.62,15.58,0.0,51.88,2.42
2023-02-13,21.99,32.21,13.87,0.0,49.12,2.72
2023-02-14,21.57,31.79,13.71,0.0,54.11,2.13
2023-02-15,21.49,31.79,13.69,0.0,53.67,2.14
2023-02-16,21.76,31.97,14.03,0.0,52.86,2.83
2023-02-17,21.42,31.43,12.97,0.0,57.93,2.46
2023-02-18,21.63,31.44,14.21,0.0,58.81,2.21
2023-02-19,22.06,31.66,14.38,0.0,59.3,2.16
2023-02-20,22.33,32.34,13.97,0.0,53.76,1.65
2023-02-21,22.52,32.5,14.53,0.0,52.44,1.99
2023-02-22,22.47,32.64,13.73,0.0,52.07,2.77
2023-02-23,21.61,32.37,12.67,0.0,51.75,3.03
2023-02-24,21.69,32.94,12.15,0.0,47.05,2.48
2023-02-25,22.58,33.35,13.23,0.0,39.21,2.92
2023-02-26,22.51,32.73,13.38,0.0,43.36,3.25
2023-02-27,21.53,31.81,12.04,0.0,50.01,3.18
2023-02-28,22.07,31.41,11.61,0.0,51.97,2.9
2023-03-01,23.85,32.15,17.8,0.0,56.23,3.27
2023-03-02,22.13,32.11,13.22,0.0,45.57,3.59
2023-03-03,22.1,32.41,12.46,0.0,43.88,3.73
2023-03-04,22.63,33.06,13.44,0.0,38.93,3.68
2023-03-05,22.93,33.29,13.6,0.0,39.07,3.49
2023-03-06,23.01,32.83,13.67,0.0,38.91,3.54
2023-03-07,23.21,32.95,13.81,0.0,39.53,3.5
2023-03-08,23.36,32.16,15.33,0.0,44.32,3.58
2023-03-09,22.66,30.81,14.87,0.0,46.32,3.0
2023-03-10,23.39,32.71,14.15,0.0,46.29,3.41
2023-03-11,24.05,33.6,14.63,0.0,49.61,3.51
2023-03-12,24.13,33.54,15.32,0.0,50.79,3.56
2023-03-13,25.23,34.08,16.05,0.0,49.79,3.23
2023-03-14,25.92,34.65,16.77,0.0,42.04,2.33
2023-03-15,26.64,34.89,18.0,0.0,46.19,2.67
2023-03-16,26.32,33.28,20.0,0.43,55.69,2.02
2023-03-17,24.0,30.01,20.78,17.9,70.81,2.1
2023-03-18,24.65,31.0,20.21,6.89,71.42,2.8
2023-03-19,24.85,31.51,18.49,7.89,67.81,1.78
2023-03-20,24.89,33.51,18.24,1.48,57.62,2.05
2023-03-21,24.04,34.19,14.76,0.02,47.21,1.93
2023-03-22,24.77,33.83,14.78,0.0,47.31,1.2
2023-03-23,26.83,34.29,19.62,0.2,52.1,1.24
2023-03-24,26.81,33.46,19.99,0.93,57.34,1.68
2023-03-25,25.7,32.47,20.99,1.49,67.57,2.17
2023-03-26,25.73,31.6,21.57,0.89,65.58,1.36
2023-03-27,26.6,35.0,19.89,0.43,58.1,1.63
2023-03-28,27.5,35.67,19.11,0.05,53.03,1.65
2023-03-29,27.77,35.39,20.23,0.55,55.6,2.04
2023-03-30,27.29,33.45,21.09,0.76,55.19,1.0
2023-03-31,27.59,33.94,21.87,0.0,50.58,1.18
2023-04-01,27.12,32.86,22.11,0.21,53.43,1.4
2023-04-02,27.67,34.43,20.56,0.53,53.21,1.62
2023-04-03,28.34,35.42,21.65,0.2,48.42,1.64
2023-04-04,26.26,32.35,20.99,7.53,62.97,1.54
2023-04-05,27.05,33.87,21.43,0.68,59.49,1.67
2023-04-06,27.19,34.27,20.28,0.08,52.24,2.33
2023-04-07,26.87,34.6,19.76,0.0,52.28,3.03
2023-04-08,26.54,34.93,18.32,0.0,50.93,3.69
2023-04-09,26.71,35.94,17.39,0.0,48.02,3.06
2023-04-10,27.36,36.46,17.97,0.0,46.57,3.23
2023-04-11,27.58,37.2,18.04,0.0,34.86,2.64
2023-04-12,27.02,35.79,18.54,0.0,33.87,2.5
2023-04-13,28.88,37.82,19.9,0.0,27.2,2.77
2023-04-14,28.34,36.05,20.81,0.0,28.79,2.6
2023-04-15,28.42,36.79,21.29,0.0,30.05,2.35
2023-04-16,27.88,35.93,21.16,0.0,33.91,2.5
2023-04-17,28.3,36.55,20.8,0.0,31.27,3.01
2023-04-18,28.72,38.16,18.87,0.0,33.73,2.82
2023-04-19,29.02,38.21,19.62,0.0,35.1,1.98
2023-04-20,30.24,38.02,21.45,0.0,34.99,1.51
2023-04-21,30.16,36.55,23.79,0.36,41.28,1.96
2023-04-22,29.62,35.41,24.66,2.74,46.07,1.75
2023-04-23,28.42,34.56,23.03,2.06,54.25,1.87
2023-04-24,28.21,35.89,22.12,0.35,52.99,3.37
2023-04-25,27.88,33.88,22.06,0.43,49.99,2.51
2023-04-26,28.07,34.5,22.88,0.01,51.17,2.42
2023-04-27,28.51,35.22,21.71,0.0,49.52,2.47
2023-04-28,29.09,36.61,21.76,0.01,46.23,3.23
2023-04-29,27.96,36.25,22.38,12.69,56.71,2.72
2023-04-30,26.51,32.14,22.26,1.95,67.15,1.99
2023-05-01,24.41,27.73,21.93,17.21,78.9,2.05
2023-05-02,25.42,31.48,21.66,2.14,73.04,1.18
2023-05-03,25.56,30.4,22.49,1.87,73.72,2.14
2023-05-04,24.75,30.57,21.63,8.44,75.59,1.16
2023-05-05,23.04,26.11,21.23,22.85,84.99,1.72
2023-05-06,23.83,28.31,20.86,3.83,80.99,1.53
2023-05-07,24.48,30.1,20.91,15.73,80.3,1.98
2023-05-08,24.6,29.5,21.35,5.71,79.76,1.53
2023-05-09,26.62,32.87,20.83,0.48,71.52,1.5
2023-05-10,27.29,34.24,20.97,0.04,65.02,1.88
2023-05-11,27.79,34.69,21.94,0.01,63.65,1.66
2023-05-12,28.05,35.21,22.15,5.17,63.55,1.73
2023-05-13,27.4,33.92,22.12,0.0,65.87,3.17
2023-05-14,28.21,35.47,22.82,0.0,64.77,3.19
2023-05-15,28.35,35.66,22.08,0.3,62.61,2.69
2023-05-16,28.66,36.15,21.09,0.26,59.2,2.14
2023-05-17,29.4,35.19,23.79,0.83,48.21,0.94
2023-05-18,29.29,36.59,21.82,0.06,52.95,1.82
2023-05-19,27.4,32.17,23.46,0.01,64.8,1.46
2023-05-20,27.63,33.41,22.33,1.85,65.0,2.05
2023-05-21,27.7,33.86,22.94,10.02,67.02,1.21
2023-05-22,28.0,34.65,22.11,2.9,63.47,1.72
2023-05-23,27.18,33.37,22.26,4.04,64.86,1.48
2023-05-24,26.34,32.28,20.98,0.78,67.66,1.93
2023-05-25,26.66,32.45,21.57,2.64,68.18,1.98
2023-05-26,27.38,33.7,22.15,1.23,64.95,2.3
2023-05-27,27.63,34.6,20.6,0.43,63.38,2.18
2023-05-28,27.92,33.85,21.56,0.1,60.34,2.03
2023-05-29,28.34,34.68,22.02,0.01,58.54,1.91
2023-05-30,26.22,32.66,22.64,11.13,70.95,1.82
2023-05-31,26.78,31.86,21.87,15.29,66.95,0.84
2023-06-01,26.1,31.59,21.13,8.32,70.34,1.99
2023-06-02,25.76,32.76,20.47,1.39,65.18,2.36
2023-06-03,28.04,34.52,21.86,0.0,63.65,2.7
2023-06-04,27.85,34.07,22.75,0.01,64.81,2.53
2023-06-05,26.24,30.92,22.26,0.01,71.14,2.91
2023-06-06,27.02,32.75,21.87,0.77,69.33,2.97
2023-06-07,26.66,32.78,21.85,1.66,70.21,3.34
2023-06-08,25.07,28.62,21.68,0.48,74.53,3.02
2023-06-09,26.07,32.12,21.47,5.86,69.63,3.61
2023-06-10,25.97,33.26,20.57,0.16,67.01,4.78
2023-06-11,26.26,33.63,20.33,0.01,66.54,4.27
2023-06-12,25.89,32.33,21.22,17.72,73.9,3.77
2023-06-13,26.43,33.13,21.02,0.06,69.74,3.76
2023-06-14,26.15,31.76,21.56,0.36,69.55,4.29
2023-06-15,27.04,34.25,21.21,0.03,65.7,3.82
2023-06-16,27.25,34.43,20.83,0.03,64.4,3.78
2023-06-17,26.7,32.37,21.68,0.04,66.91,3.55
2023-06-18,25.18,29.3,22.19,0.09,72.95,3.67
2023-06-19,24.95,30.76,20.76,3.0,74.63,3.22
2023-06-20,24.58,28.6,20.99,11.28,77.28,2.15
2023-06-21,23.83,26.92,21.03,17.12,80.71,2.04
2023-06-22,25.19,30.32,20.85,10.89,72.44,2.42
2023-06-23,24.35,30.75,19.5,2.47,70.19,3.43
2023-06-24,23.46,27.76,20.02,0.1,80.66,3.57
2023-06-25,23.97,28.28,20.78,1.31,79.43,3.22
2023-06-26,24.06,30.75,19.26,0.41,69.79,3.99
2023-06-27,24.13,30.45,19.34,1.07,69.59,3.82
2023-06-28,24.59,31.97,18.58,0.04,67.44,4.13
2023-06-29,24.14,30.79,19.51,15.3,73.18,3.95
2023-06-30,24.74,31.41,18.77,0.21,68.23,4.32
2023-07-01,24.36,30.62,20.32,1.11,69.36,4.17
2023-07-02,23.45,28.32,19.73,2.35,78.99,4.28
2023-07-03,23.74,27.8,20.97,2.0,79.68,4.31
2023-07-04,23.55,28.36,20.92,4.77,81.15,4.86
2023-07-05,22.76,27.07,19.79,0.82,78.77,5.29
2023-07-06,23.17,27.8,19.7,0.11,74.78,5.82
2023-07-07,24.12,30.28,19.29,2.34,75.76,4.39
2023-07-08,23.91,29.53,19.69,1.67,75.39,3.96
2023-07-09,24.37,30.76,19.43,1.12,74.53,3.51
2023-07-10,23.88,28.65,20.68,4.22,77.24,3.09
2023-07-11,24.05,29.14,20.42,8.85,72.74,4.32
2023-07-12,23.94,31.24,18.51,6.89,70.69,4.31
2023-07-13,23.93,31.23,18.47,7.74,72.57,4.21
2023-07-14,23.93,29.93,19.56,0.45,75.52,4.22
2023-07-15,24.2,29.78,19.69,0.88,73.86,3.91
2023-07-16,24.78,31.05,20.08,0.04,74.88,3.61
2023-07-17,24.72,30.17,20.27,0.08,74.93,4.3
2023-07-18,25.01,30.75,20.69,0.01,71.83,5.38
2023-07-19,24.22,28.83,20.96,0.1,74.78,6.33
2023-07-20,24.37,29.34,20.7,0.1,73.51,6.57
2023-07-21,23.92,27.89,21.11,0.07,78.03,6.43
2023-07-22,24.12,29.54,20.39,2.62,74.01,6.27
2023-07-23,24.13,30.46,20.12,1.33,74.91,5.94
2023-07-24,23.11,27.75,20.25,6.94,82.1,5.2
2023-07-25,22.19,26.39,19.35,9.18,83.33,5.09
2023-07-26,22.54,27.45,18.83,4.37,83.91,5.38
2023-07-27,22.44,27.28,19.23,0.14,79.91,5.81
2023-07-28,24.12,30.9,18.86,0.33,74.43,5.47
2023-07-29,24.68,31.58,19.59,0.1,72.27,5.47
2023-07-30,25.12,32.56,19.41,0.01,70.97,5.01
2023-07-31,25.44,32.35,20.18,0.0,70.58,4.66
2023-08-01,24.98,32.09,20.04,0.0,71.59,5.14
2023-08-02,24.9,32.07,19.59,0.0,70.25,5.33
2023-08-03,25.23,32.24,20.09,0.0,70.11,5.02
2023-08-04,25.23,32.31,19.44,0.05,70.8,4.49
2023-08-05,25.21,31.21,19.92,0.01,69.67,4.43
2023-08-06,25.2,31.08,20.46,0.75,72.48,3.63
2023-08-07,25.48,32.16,20.26,0.79,68.55,3.55
2023-08-08,25.42,31.69,19.87,0.04,69.1,2.96
2023-08-09,25.69,32.04,20.08,3.61,69.25,2.56
2023-08-10,24.72,28.94,21.12,8.78,75.78,2.23
2023-08-11,24.78,29.05,20.79,6.87,75.53,1.8
2023-08-12,24.95,30.51,20.85,0.46,72.26,2.63
2023-08-13,25.38,31.88,20.25,0.11,68.72,2.9
2023-08-14,24.76,30.46,20.4,0.02,68.83,2.59
2023-08-15,25.05,31.01,19.2,0.21,69.23,2.21
2023-08-16,25.83,32.6,19.87,0.17,67.96,2.54
2023-08-17,25.63,31.34,20.57,0.0,67.5,3.56
2023-08-18,24.88,30.62,20.23,0.0,69.41,4.24
2023-08-19,25.06,32.16,20.22,3.68,70.47,4.43
2023-08-20,25.73,32.76,20.41,0.08,68.72,3.7
2023-08-21,26.15,33.57,19.75,0.02,65.07,3.1
2023-08-22,25.78,30.52,21.18,1.32,70.76,1.58
2023-08-23,25.72,31.45,21.04,0.87,70.03,1.81
2023-08-24,25.7,31.65,21.12,0.01,66.44,2.59
2023-08-25,26.59,33.13,20.32,0.0,65.04,2.12
2023-08-26,24.83,28.55,21.75,2.1,74.07,2.25
2023-08-27,25.34,30.75,20.6,4.62,71.7,1.94
2023-08-28,26.0,33.27,20.12,0.19,65.56,2.56
2023-08-29,26.2,32.47,20.3,0.42,65.39,2.66
2023-08-30,26.3,33.67,20.7,5.91,69.32,2.68
2023-08-31,24.33,27.87,21.43,24.84,78.26,1.82
2023-09-01,24.07,28.25,21.77,18.54,85.11,1.44
2023-09-02,23.26,27.12,21.18,13.36,83.89,2.81
2023-09-03,23.12,27.8,20.11,2.88,79.31,2.8
2023-09-04,22.15,27.07,19.11,1.67,78.67,4.43
2023-09-05,23.34,29.77,18.53,7.96,78.72,3.85
2023-09-06,23.08,28.02,19.76,3.59,80.92,3.25
2023-09-07,23.22,28.92,19.46,2.34,77.75,3.83
2023-09-08,23.62,29.32,19.72,0.31,76.77,4.1
2023-09-09,23.68,28.45,19.69,0.81,76.62,3.76
2023-09-10,24.0,28.98,20.65,0.44,77.58,3.49
2023-09-11,23.54,28.98,20.33,0.42,79.91,3.71
2023-09-12,24.02,31.06,19.0,0.87,76.38,3.65
2023-09-13,24.45,31.99,19.59,4.49,72.22,3.95
2023-09-14,24.24,31.03,19.69,0.56,74.66,3.62
2023-09-15,23.3,29.23,18.51,0.22,76.84,3.92
2023-09-16,24.14,30.16,20.37,22.37,77.79,3.68
2023-09-17,24.23,30.22,19.79,10.14,79.41,2.9
2023-09-18,23.93,29.34,19.93,12.75,81.3,2.75
2023-09-19,24.37,29.83,20.05,2.29,78.67,2.74
2023-09-20,23.65,28.28,19.86,8.95,82.25,2.36
2023-09-21,22.21,25.04,19.8,17.78,87.94,1.58
2023-09-22,24.01,27.79,20.4,1.08,83.03,1.5
2023-09-23,23.3,26.49,21.35,1.14,87.69,1.75
2023-09-24,22.78,26.33,20.64,17.96,88.99,2.35
2023-09-25,21.94,24.56,19.87,3.51,88.87,2.64
2023-09-26,23.29,28.14,19.63,6.22,84.1,2.11
2023-09-27,23.42,28.81,19.19,1.5,80.3,2.76
2023-09-28,22.35,26.71,18.33,2.7,85.74,2.76
2023-09-29,22.86,27.64,19.62,0.89,84.89,3.31
2023-09-30,22.5,28.5,18.64,1.65,78.31,3.86
2023-10-01,23.34,29.67,19.2,0.26,79.94,4.06
2023-10-02,23.5,30.07,19.42,0.35,78.2,3.73
2023-10-03,23.81,29.84,19.12,0.0,76.74,2.53
2023-10-04,24.2,29.1,19.95,0.12,74.55,1.57
2023-10-05,23.68,28.5,20.19,0.22,82.26,1.97
2023-10-06,23.46,27.2,20.59,0.43,81.41,1.45
2023-10-07,24.45,29.77,19.81,2.23,79.65,1.17
2023-10-08,24.43,28.38,21.36,1.88,76.24,0.83
2023-10-09,24.19,28.75,20.53,12.02,84.04,1.01
2023-10-10,23.86,26.93,21.92,16.63,86.72,0.67
2023-10-11,23.17,27.17,20.48,5.73,86.39,1.98
2023-10-12,22.99,29.42,18.65,0.13,77.04,2.1
2023-10-13,22.71,29.96,17.19,0.02,72.33,1.98
2023-10-14,22.82,29.18,17.39,0.82,76.59,1.71
2023-10-15,23.45,29.45,19.41,1.97,76.4,1.61
2023-10-16,23.08,28.71,18.46,7.93,83.74,1.81
2023-10-17,23.9,29.01,20.15,0.18,78.52,1.5
2023-10-18,23.39,29.73,18.84,0.19,77.75,1.77
2023-10-19,23.58,30.18,18.23,0.0,72.69,1.9
2023-10-20,23.84,30.48,18.65,0.0,74.35,2.02
2023-10-21,23.92,30.91,18.55,0.03,75.04,2.22
2023-10-22,23.93,30.67,18.75,0.01,72.35,1.88
2023-10-23,23.34,30.06,17.97,0.0,62.23,1.86
2023-10-24,22.58,30.82,15.12,0.0,54.78,1.51
2023-10-25,22.76,30.73,16.44,0.0,65.71,1.31
2023-10-26,22.9,30.67,16.84,0.0,66.52,1.45
2023-10-27,23.76,30.74,18.1,0.0,70.61,2.03
2023-10-28,24.11,30.27,19.7,0.02,74.2,2.11
2023-10-29,23.96,29.75,19.92,0.73,78.45,2.11
2023-10-30,22.43,26.45,20.16,4.87,84.5,2.31
2023-10-31,22.52,27.94,18.67,0.68,80.85,1.74
2023-11-01,23.75,30.03,18.97,0.01,71.07,1.91
2023-11-02,24.33,30.33,20.0,0.0,75.63,2.08
2023-11-03,24.67,32.18,19.66,1.43,75.46,2.34
2023-11-04,23.59,29.28,19.79,9.78,80.72,1.95
2023-11-05,23.38,29.04,20.26,2.41,80.82,2.87
2023-11-06,22.57,26.6,19.78,15.2,84.05,1.18
2023-11-07,22.92,26.95,20.23,14.83,87.44,1.73
2023-11-08,23.21,28.18,19.48,2.75,83.33,1.69
2023-11-09,21.91,25.9,18.84,1.97,82.61,2.25
2023-11-10,22.32,28.38,17.44,0.66,80.06,2.06
2023-11-11,22.73,29.56,18.6,0.0,70.21,2.57
2023-11-12,21.8,29.27,16.68,0.0,72.96,2.68
2023-11-13,22.17,29.54,16.43,0.06,75.51,2.7
2023-11-14,21.24,26.78,17.98,0.2,74.86,2.68
2023-11-15,22.41,29.39,17.19,0.03,74.97,1.91
2023-11-16,23.53,30.77,17.0,0.0,68.97,1.24
2023-11-17,23.99,31.05,19.28,0.0,72.46,1.78
2023-11-18,24.23,31.73,18.31,0.0,69.92,2.62
2023-11-19,23.69,30.2,19.17,0.0,71.31,3.12
2023-11-20,23.29,30.19,18.59,0.0,73.29,2.78
2023-11-21,23.3,28.65,19.28,0.33,81.16,2.87
2023-11-22,23.81,29.29,20.66,6.48,82.39,2.47
2023-11-23,23.1,29.27,19.7,2.8,79.89,2.65
2023-11-24,23.59,29.73,19.71,2.44,80.53,2.35
2023-11-25,23.2,28.56,19.74,1.3,80.64,2.75
2023-11-26,22.95,29.87,18.1,0.42,75.62,3.52
2023-11-27,23.29,30.35,18.44,0.47,76.21,2.82
2023-11-28,23.55,30.39,17.18,0.14,74.94,2.41
2023-11-29,23.02,28.9,19.59,2.4,79.49,2.54
2023-11-30,22.83,29.43,18.09,1.96,78.56,2.5
2023-12-01,23.01,29.53,17.92,0.4,77.08,2.14
2023-12-02,23.1,30.25,17.71,2.97,76.81,3.23
2023-12-03,22.99,29.27,19.33,3.13,83.8,3.72
2023-12-04,22.51,28.45,19.48,4.86,80.6,3.91
